panel,true_value,rep,file_path
xi,0.20000000000000007,62,figure4_samples\xi_true_0.200000_rep_062.npy
xi,0.20000000000000007,63,figure4_samples\xi_true_0.200000_rep_063.npy
xi,0.20000000000000007,64,figure4_samples\xi_true_0.200000_rep_064.npy
xi,0.20000000000000007,65,figure4_samples\xi_true_0.200000_rep_065.npy
xi,0.20000000000000007,66,figure4_samples\xi_true_0.200000_rep_066.npy
xi,0.20000000000000007,67,figure4_samples\xi_true_0.200000_rep_067.npy
xi,0.20000000000000007,68,figure4_samples\xi_true_0.200000_rep_068.npy
xi,0.20000000000000007,69,figure4_samples\xi_true_0.200000_rep_069.npy
xi,0.20000000000000007,70,figure4_samples\xi_true_0.200000_rep_070.npy
xi,0.20000000000000007,71,figure4_samples\xi_true_0.200000_rep_071.npy
xi,0.20000000000000007,72,figure4_samples\xi_true_0.200000_rep_072.npy
xi,0.20000000000000007,73,figure4_samples\xi_true_0.200000_rep_073.npy
xi,0.20000000000000007,74,figure4_samples\xi_true_0.200000_rep_074.npy
xi,0.20000000000000007,75,figure4_samples\xi_true_0.200000_rep_075.npy
xi,0.20000000000000007,76,figure4_samples\xi_true_0.200000_rep_076.npy
xi,0.20000000000000007,77,figure4_samples\xi_true_0.200000_rep_077.npy
xi,0.20000000000000007,78,figure4_samples\xi_true_0.200000_rep_078.npy
xi,0.20000000000000007,79,figure4_samples\xi_true_0.200000_rep_079.npy
xi,0.20000000000000007,80,figure4_samples\xi_true_0.200000_rep_080.npy
xi,0.20000000000000007,81,figure4_samples\xi_true_0.200000_rep_081.npy
xi,0.20000000000000007,82,figure4_samples\xi_true_0.200000_rep_082.npy
xi,0.20000000000000007,83,figure4_samples\xi_true_0.200000_rep_083.npy
xi,0.20000000000000007,84,figure4_samples\xi_true_0.200000_rep_084.npy
xi,0.20000000000000007,85,figure4_samples\xi_true_0.200000_rep_085.npy
xi,0.20000000000000007,86,figure4_samples\xi_true_0.200000_rep_086.npy
xi,0.20000000000000007,87,figure4_samples\xi_true_0.200000_rep_087.npy
xi,0.20000000000000007,88,figure4_samples\xi_true_0.200000_rep_088.npy
xi,0.20000000000000007,89,figure4_samples\xi_true_0.200000_rep_089.npy
xi,0.20000000000000007,90,figure4_samples\xi_true_0.200000_rep_090.npy
xi,0.20000000000000007,91,figure4_samples\xi_true_0.200000_rep_091.npy
xi,0.20000000000000007,92,figure4_samples\xi_true_0.200000_rep_092.npy
xi,0.20000000000000007,93,figure4_samples\xi_true_0.200000_rep_093.npy
xi,0.20000000000000007,94,figure4_samples\xi_true_0.200000_rep_094.npy
xi,0.20000000000000007,95,figure4_samples\xi_true_0.200000_rep_095.npy
xi,0.20000000000000007,96,figure4_samples\xi_true_0.200000_rep_096.npy
xi,0.20000000000000007,97,figure4_samples\xi_true_0.200000_rep_097.npy
xi,0.20000000000000007,98,figure4_samples\xi_true_0.200000_rep_098.npy
xi,0.20000000000000007,99,figure4_samples\xi_true_0.200000_rep_099.npy
xi,0.2500000000000001,0,figure4_samples\xi_true_0.250000_rep_000.npy
xi,0.2500000000000001,1,figure4_samples\xi_true_0.250000_rep_001.npy
xi,0.2500000000000001,2,figure4_samples\xi_true_0.250000_rep_002.npy
xi,0.2500000000000001,3,figure4_samples\xi_true_0.250000_rep_003.npy
xi,0.2500000000000001,4,figure4_samples\xi_true_0.250000_rep_004.npy
xi,0.2500000000000001,5,figure4_samples\xi_true_0.250000_rep_005.npy
xi,0.2500000000000001,6,figure4_samples\xi_true_0.250000_rep_006.npy
xi,0.2500000000000001,7,figure4_samples\xi_true_0.250000_rep_007.npy
xi,0.2500000000000001,8,figure4_samples\xi_true_0.250000_rep_008.npy
xi,0.2500000000000001,9,figure4_samples\xi_true_0.250000_rep_009.npy
xi,0.2500000000000001,10,figure4_samples\xi_true_0.250000_rep_010.npy
xi,0.2500000000000001,11,figure4_samples\xi_true_0.250000_rep_011.npy
xi,0.2500000000000001,12,figure4_samples\xi_true_0.250000_rep_012.npy
xi,0.2500000000000001,13,figure4_samples\xi_true_0.250000_rep_013.npy
xi,0.2500000000000001,14,figure4_samples\xi_true_0.250000_rep_014.npy
xi,0.2500000000000001,15,figure4_samples\xi_true_0.250000_rep_015.npy
xi,0.2500000000000001,16,figure4_samples\xi_true_0.250000_rep_016.npy
xi,0.2500000000000001,17,figure4_samples\xi_true_0.250000_rep_017.npy
xi,0.2500000000000001,18,figure4_samples\xi_true_0.250000_rep_018.npy
xi,0.2500000000000001,19,figure4_samples\xi_true_0.250000_rep_019.npy
xi,0.2500000000000001,20,figure4_samples\xi_true_0.250000_rep_020.npy
xi,0.2500000000000001,21,figure4_samples\xi_true_0.250000_rep_021.npy
xi,0.2500000000000001,22,figure4_samples\xi_true_0.250000_rep_022.npy
xi,0.2500000000000001,23,figure4_samples\xi_true_0.250000_rep_023.npy
xi,0.2500000000000001,24,figure4_samples\xi_true_0.250000_rep_024.npy
xi,0.2500000000000001,25,figure4_samples\xi_true_0.250000_rep_025.npy
xi,0.2500000000000001,26,figure4_samples\xi_true_0.250000_rep_026.npy
xi,0.2500000000000001,27,figure4_samples\xi_true_0.250000_rep_027.npy
xi,0.2500000000000001,28,figure4_samples\xi_true_0.250000_rep_028.npy
xi,0.2500000000000001,29,figure4_samples\xi_true_0.250000_rep_029.npy
xi,0.2500000000000001,30,figure4_samples\xi_true_0.250000_rep_030.npy
xi,0.2500000000000001,31,figure4_samples\xi_true_0.250000_rep_031.npy
xi,0.2500000000000001,32,figure4_samples\xi_true_0.250000_rep_032.npy
xi,0.2500000000000001,33,figure4_samples\xi_true_0.250000_rep_033.npy
xi,0.2500000000000001,34,figure4_samples\xi_true_0.250000_rep_034.npy
xi,0.2500000000000001,35,figure4_samples\xi_true_0.250000_rep_035.npy
xi,0.2500000000000001,36,figure4_samples\xi_true_0.250000_rep_036.npy
xi,0.2500000000000001,37,figure4_samples\xi_true_0.250000_rep_037.npy
xi,0.2500000000000001,38,figure4_samples\xi_true_0.250000_rep_038.npy
xi,0.2500000000000001,39,figure4_samples\xi_true_0.250000_rep_039.npy
xi,0.2500000000000001,40,figure4_samples\xi_true_0.250000_rep_040.npy
xi,0.2500000000000001,41,figure4_samples\xi_true_0.250000_rep_041.npy
xi,0.2500000000000001,42,figure4_samples\xi_true_0.250000_rep_042.npy
xi,0.2500000000000001,43,figure4_samples\xi_true_0.250000_rep_043.npy
xi,0.2500000000000001,44,figure4_samples\xi_true_0.250000_rep_044.npy
xi,0.2500000000000001,45,figure4_samples\xi_true_0.250000_rep_045.npy
xi,0.2500000000000001,46,figure4_samples\xi_true_0.250000_rep_046.npy
xi,0.2500000000000001,47,figure4_samples\xi_true_0.250000_rep_047.npy
xi,0.2500000000000001,48,figure4_samples\xi_true_0.250000_rep_048.npy
xi,0.2500000000000001,49,figure4_samples\xi_true_0.250000_rep_049.npy
xi,0.2500000000000001,50,figure4_samples\xi_true_0.250000_rep_050.npy
xi,0.2500000000000001,51,figure4_samples\xi_true_0.250000_rep_051.npy
xi,0.2500000000000001,52,figure4_samples\xi_true_0.250000_rep_052.npy
xi,0.2500000000000001,53,figure4_samples\xi_true_0.250000_rep_053.npy
xi,0.2500000000000001,54,figure4_samples\xi_true_0.250000_rep_054.npy
xi,0.2500000000000001,55,figure4_samples\xi_true_0.250000_rep_055.npy
xi,0.2500000000000001,56,figure4_samples\xi_true_0.250000_rep_056.npy
xi,0.2500000000000001,57,figure4_samples\xi_true_0.250000_rep_057.npy
xi,0.2500000000000001,58,figure4_samples\xi_true_0.250000_rep_058.npy
xi,0.2500000000000001,59,figure4_samples\xi_true_0.250000_rep_059.npy
xi,0.2500000000000001,60,figure4_samples\xi_true_0.250000_rep_060.npy
xi,0.2500000000000001,61,figure4_samples\xi_true_0.250000_rep_061.npy
xi,0.2500000000000001,62,figure4_samples\xi_true_0.250000_rep_062.npy
xi,0.2500000000000001,63,figure4_samples\xi_true_0.250000_rep_063.npy
xi,0.2500000000000001,64,figure4_samples\xi_true_0.250000_rep_064.npy
xi,0.2500000000000001,65,figure4_samples\xi_true_0.250000_rep_065.npy
xi,0.2500000000000001,66,figure4_samples\xi_true_0.250000_rep_066.npy
xi,0.2500000000000001,67,figure4_samples\xi_true_0.250000_rep_067.npy
xi,0.2500000000000001,68,figure4_samples\xi_true_0.250000_rep_068.npy
xi,0.2500000000000001,69,figure4_samples\xi_true_0.250000_rep_069.npy
xi,0.2500000000000001,70,figure4_samples\xi_true_0.250000_rep_070.npy
xi,0.2500000000000001,71,figure4_samples\xi_true_0.250000_rep_071.npy
xi,0.2500000000000001,72,figure4_samples\xi_true_0.250000_rep_072.npy
xi,0.2500000000000001,73,figure4_samples\xi_true_0.250000_rep_073.npy
xi,0.2500000000000001,74,figure4_samples\xi_true_0.250000_rep_074.npy
xi,0.2500000000000001,75,figure4_samples\xi_true_0.250000_rep_075.npy
xi,0.2500000000000001,76,figure4_samples\xi_true_0.250000_rep_076.npy
xi,0.2500000000000001,77,figure4_samples\xi_true_0.250000_rep_077.npy
xi,0.2500000000000001,78,figure4_samples\xi_true_0.250000_rep_078.npy
xi,0.2500000000000001,79,figure4_samples\xi_true_0.250000_rep_079.npy
xi,0.2500000000000001,80,figure4_samples\xi_true_0.250000_rep_080.npy
xi,0.2500000000000001,81,figure4_samples\xi_true_0.250000_rep_081.npy
xi,0.2500000000000001,82,figure4_samples\xi_true_0.250000_rep_082.npy
xi,0.2500000000000001,83,figure4_samples\xi_true_0.250000_rep_083.npy
xi,0.2500000000000001,84,figure4_samples\xi_true_0.250000_rep_084.npy
xi,0.2500000000000001,85,figure4_samples\xi_true_0.250000_rep_085.npy
xi,0.2500000000000001,86,figure4_samples\xi_true_0.250000_rep_086.npy
xi,0.2500000000000001,87,figure4_samples\xi_true_0.250000_rep_087.npy
xi,0.2500000000000001,88,figure4_samples\xi_true_0.250000_rep_088.npy
xi,0.2500000000000001,89,figure4_samples\xi_true_0.250000_rep_089.npy
xi,0.2500000000000001,90,figure4_samples\xi_true_0.250000_rep_090.npy
xi,0.2500000000000001,91,figure4_samples\xi_true_0.250000_rep_091.npy
xi,0.2500000000000001,92,figure4_samples\xi_true_0.250000_rep_092.npy
xi,0.2500000000000001,93,figure4_samples\xi_true_0.250000_rep_093.npy
xi,0.2500000000000001,94,figure4_samples\xi_true_0.250000_rep_094.npy
xi,0.2500000000000001,95,figure4_samples\xi_true_0.250000_rep_095.npy
xi,0.2500000000000001,96,figure4_samples\xi_true_0.250000_rep_096.npy
xi,0.2500000000000001,97,figure4_samples\xi_true_0.250000_rep_097.npy
xi,0.2500000000000001,98,figure4_samples\xi_true_0.250000_rep_098.npy
xi,0.2500000000000001,99,figure4_samples\xi_true_0.250000_rep_099.npy
xi,0.30000000000000016,0,figure4_samples\xi_true_0.300000_rep_000.npy
xi,0.30000000000000016,1,figure4_samples\xi_true_0.300000_rep_001.npy
xi,0.30000000000000016,2,figure4_samples\xi_true_0.300000_rep_002.npy
xi,0.30000000000000016,3,figure4_samples\xi_true_0.300000_rep_003.npy
xi,0.30000000000000016,4,figure4_samples\xi_true_0.300000_rep_004.npy
xi,0.30000000000000016,5,figure4_samples\xi_true_0.300000_rep_005.npy
xi,0.30000000000000016,6,figure4_samples\xi_true_0.300000_rep_006.npy
xi,0.30000000000000016,7,figure4_samples\xi_true_0.300000_rep_007.npy
xi,0.30000000000000016,8,figure4_samples\xi_true_0.300000_rep_008.npy
xi,0.30000000000000016,9,figure4_samples\xi_true_0.300000_rep_009.npy
xi,0.30000000000000016,10,figure4_samples\xi_true_0.300000_rep_010.npy
xi,0.30000000000000016,11,figure4_samples\xi_true_0.300000_rep_011.npy
xi,0.30000000000000016,12,figure4_samples\xi_true_0.300000_rep_012.npy
xi,0.30000000000000016,13,figure4_samples\xi_true_0.300000_rep_013.npy
xi,0.30000000000000016,14,figure4_samples\xi_true_0.300000_rep_014.npy
xi,0.30000000000000016,15,figure4_samples\xi_true_0.300000_rep_015.npy
xi,0.30000000000000016,16,figure4_samples\xi_true_0.300000_rep_016.npy
xi,0.30000000000000016,17,figure4_samples\xi_true_0.300000_rep_017.npy
xi,0.30000000000000016,18,figure4_samples\xi_true_0.300000_rep_018.npy
xi,0.30000000000000016,19,figure4_samples\xi_true_0.300000_rep_019.npy
xi,0.30000000000000016,20,figure4_samples\xi_true_0.300000_rep_020.npy
xi,0.30000000000000016,21,figure4_samples\xi_true_0.300000_rep_021.npy
xi,0.30000000000000016,22,figure4_samples\xi_true_0.300000_rep_022.npy
xi,0.30000000000000016,23,figure4_samples\xi_true_0.300000_rep_023.npy
xi,0.30000000000000016,24,figure4_samples\xi_true_0.300000_rep_024.npy
xi,0.30000000000000016,25,figure4_samples\xi_true_0.300000_rep_025.npy
xi,0.30000000000000016,26,figure4_samples\xi_true_0.300000_rep_026.npy
xi,0.30000000000000016,27,figure4_samples\xi_true_0.300000_rep_027.npy
xi,0.30000000000000016,28,figure4_samples\xi_true_0.300000_rep_028.npy
xi,0.30000000000000016,29,figure4_samples\xi_true_0.300000_rep_029.npy
xi,0.30000000000000016,30,figure4_samples\xi_true_0.300000_rep_030.npy
xi,0.30000000000000016,31,figure4_samples\xi_true_0.300000_rep_031.npy
xi,0.30000000000000016,32,figure4_samples\xi_true_0.300000_rep_032.npy
xi,0.30000000000000016,33,figure4_samples\xi_true_0.300000_rep_033.npy
xi,0.30000000000000016,34,figure4_samples\xi_true_0.300000_rep_034.npy
xi,0.30000000000000016,35,figure4_samples\xi_true_0.300000_rep_035.npy
xi,0.30000000000000016,36,figure4_samples\xi_true_0.300000_rep_036.npy
xi,0.30000000000000016,37,figure4_samples\xi_true_0.300000_rep_037.npy
xi,0.30000000000000016,38,figure4_samples\xi_true_0.300000_rep_038.npy
xi,0.30000000000000016,39,figure4_samples\xi_true_0.300000_rep_039.npy
xi,0.30000000000000016,40,figure4_samples\xi_true_0.300000_rep_040.npy
xi,0.30000000000000016,41,figure4_samples\xi_true_0.300000_rep_041.npy
xi,0.30000000000000016,42,figure4_samples\xi_true_0.300000_rep_042.npy
xi,0.30000000000000016,43,figure4_samples\xi_true_0.300000_rep_043.npy
xi,0.30000000000000016,44,figure4_samples\xi_true_0.300000_rep_044.npy
xi,0.30000000000000016,45,figure4_samples\xi_true_0.300000_rep_045.npy
xi,0.30000000000000016,46,figure4_samples\xi_true_0.300000_rep_046.npy
xi,0.30000000000000016,47,figure4_samples\xi_true_0.300000_rep_047.npy
xi,0.30000000000000016,48,figure4_samples\xi_true_0.300000_rep_048.npy
xi,0.30000000000000016,49,figure4_samples\xi_true_0.300000_rep_049.npy
xi,0.30000000000000016,50,figure4_samples\xi_true_0.300000_rep_050.npy
xi,0.30000000000000016,51,figure4_samples\xi_true_0.300000_rep_051.npy
xi,0.30000000000000016,52,figure4_samples\xi_true_0.300000_rep_052.npy
xi,0.30000000000000016,53,figure4_samples\xi_true_0.300000_rep_053.npy
xi,0.30000000000000016,54,figure4_samples\xi_true_0.300000_rep_054.npy
xi,0.30000000000000016,55,figure4_samples\xi_true_0.300000_rep_055.npy
xi,0.30000000000000016,56,figure4_samples\xi_true_0.300000_rep_056.npy
xi,0.30000000000000016,57,figure4_samples\xi_true_0.300000_rep_057.npy
xi,0.30000000000000016,58,figure4_samples\xi_true_0.300000_rep_058.npy
xi,0.30000000000000016,59,figure4_samples\xi_true_0.300000_rep_059.npy
xi,0.30000000000000016,60,figure4_samples\xi_true_0.300000_rep_060.npy
xi,0.30000000000000016,61,figure4_samples\xi_true_0.300000_rep_061.npy
xi,0.30000000000000016,62,figure4_samples\xi_true_0.300000_rep_062.npy
xi,0.30000000000000016,63,figure4_samples\xi_true_0.300000_rep_063.npy
xi,0.30000000000000016,64,figure4_samples\xi_true_0.300000_rep_064.npy
xi,0.30000000000000016,65,figure4_samples\xi_true_0.300000_rep_065.npy
xi,0.30000000000000016,66,figure4_samples\xi_true_0.300000_rep_066.npy
xi,0.30000000000000016,67,figure4_samples\xi_true_0.300000_rep_067.npy
xi,0.30000000000000016,68,figure4_samples\xi_true_0.300000_rep_068.npy
xi,0.30000000000000016,69,figure4_samples\xi_true_0.300000_rep_069.npy
xi,0.30000000000000016,70,figure4_samples\xi_true_0.300000_rep_070.npy
xi,0.30000000000000016,71,figure4_samples\xi_true_0.300000_rep_071.npy
xi,0.30000000000000016,72,figure4_samples\xi_true_0.300000_rep_072.npy
xi,0.30000000000000016,73,figure4_samples\xi_true_0.300000_rep_073.npy
xi,0.30000000000000016,74,figure4_samples\xi_true_0.300000_rep_074.npy
xi,0.30000000000000016,75,figure4_samples\xi_true_0.300000_rep_075.npy
xi,0.30000000000000016,76,figure4_samples\xi_true_0.300000_rep_076.npy
xi,0.30000000000000016,77,figure4_samples\xi_true_0.300000_rep_077.npy
xi,0.30000000000000016,78,figure4_samples\xi_true_0.300000_rep_078.npy
xi,0.30000000000000016,79,figure4_samples\xi_true_0.300000_rep_079.npy
xi,0.30000000000000016,80,figure4_samples\xi_true_0.300000_rep_080.npy
xi,0.30000000000000016,81,figure4_samples\xi_true_0.300000_rep_081.npy
xi,0.30000000000000016,82,figure4_samples\xi_true_0.300000_rep_082.npy
xi,0.30000000000000016,83,figure4_samples\xi_true_0.300000_rep_083.npy
xi,0.30000000000000016,84,figure4_samples\xi_true_0.300000_rep_084.npy
xi,0.30000000000000016,85,figure4_samples\xi_true_0.300000_rep_085.npy
xi,0.30000000000000016,86,figure4_samples\xi_true_0.300000_rep_086.npy
xi,0.30000000000000016,87,figure4_samples\xi_true_0.300000_rep_087.npy
xi,0.30000000000000016,88,figure4_samples\xi_true_0.300000_rep_088.npy
xi,0.30000000000000016,89,figure4_samples\xi_true_0.300000_rep_089.npy
xi,0.30000000000000016,90,figure4_samples\xi_true_0.300000_rep_090.npy
xi,0.30000000000000016,91,figure4_samples\xi_true_0.300000_rep_091.npy
xi,0.30000000000000016,92,figure4_samples\xi_true_0.300000_rep_092.npy
xi,0.30000000000000016,93,figure4_samples\xi_true_0.300000_rep_093.npy
xi,0.30000000000000016,94,figure4_samples\xi_true_0.300000_rep_094.npy
xi,0.30000000000000016,95,figure4_samples\xi_true_0.300000_rep_095.npy
xi,0.30000000000000016,96,figure4_samples\xi_true_0.300000_rep_096.npy
xi,0.30000000000000016,97,figure4_samples\xi_true_0.300000_rep_097.npy
xi,0.30000000000000016,98,figure4_samples\xi_true_0.300000_rep_098.npy
xi,0.30000000000000016,99,figure4_samples\xi_true_0.300000_rep_099.npy
xi,0.3500000000000001,0,figure4_samples\xi_true_0.350000_rep_000.npy
xi,0.3500000000000001,1,figure4_samples\xi_true_0.350000_rep_001.npy
xi,0.3500000000000001,2,figure4_samples\xi_true_0.350000_rep_002.npy
xi,0.3500000000000001,3,figure4_samples\xi_true_0.350000_rep_003.npy
xi,0.3500000000000001,4,figure4_samples\xi_true_0.350000_rep_004.npy
xi,0.3500000000000001,5,figure4_samples\xi_true_0.350000_rep_005.npy
xi,0.3500000000000001,6,figure4_samples\xi_true_0.350000_rep_006.npy
xi,0.3500000000000001,7,figure4_samples\xi_true_0.350000_rep_007.npy
xi,0.3500000000000001,8,figure4_samples\xi_true_0.350000_rep_008.npy
xi,0.3500000000000001,9,figure4_samples\xi_true_0.350000_rep_009.npy
xi,0.3500000000000001,10,figure4_samples\xi_true_0.350000_rep_010.npy
xi,0.3500000000000001,11,figure4_samples\xi_true_0.350000_rep_011.npy
xi,0.3500000000000001,12,figure4_samples\xi_true_0.350000_rep_012.npy
xi,0.3500000000000001,13,figure4_samples\xi_true_0.350000_rep_013.npy
xi,0.3500000000000001,14,figure4_samples\xi_true_0.350000_rep_014.npy
xi,0.3500000000000001,15,figure4_samples\xi_true_0.350000_rep_015.npy
xi,0.3500000000000001,16,figure4_samples\xi_true_0.350000_rep_016.npy
xi,0.3500000000000001,17,figure4_samples\xi_true_0.350000_rep_017.npy
xi,0.3500000000000001,18,figure4_samples\xi_true_0.350000_rep_018.npy
xi,0.3500000000000001,19,figure4_samples\xi_true_0.350000_rep_019.npy
xi,0.3500000000000001,20,figure4_samples\xi_true_0.350000_rep_020.npy
xi,0.3500000000000001,21,figure4_samples\xi_true_0.350000_rep_021.npy
xi,0.3500000000000001,22,figure4_samples\xi_true_0.350000_rep_022.npy
xi,0.3500000000000001,23,figure4_samples\xi_true_0.350000_rep_023.npy
xi,0.3500000000000001,24,figure4_samples\xi_true_0.350000_rep_024.npy
xi,0.3500000000000001,25,figure4_samples\xi_true_0.350000_rep_025.npy
xi,0.3500000000000001,26,figure4_samples\xi_true_0.350000_rep_026.npy
xi,0.3500000000000001,27,figure4_samples\xi_true_0.350000_rep_027.npy
xi,0.3500000000000001,28,figure4_samples\xi_true_0.350000_rep_028.npy
xi,0.3500000000000001,29,figure4_samples\xi_true_0.350000_rep_029.npy
xi,0.3500000000000001,30,figure4_samples\xi_true_0.350000_rep_030.npy
xi,0.3500000000000001,31,figure4_samples\xi_true_0.350000_rep_031.npy
xi,0.3500000000000001,32,figure4_samples\xi_true_0.350000_rep_032.npy
xi,0.3500000000000001,33,figure4_samples\xi_true_0.350000_rep_033.npy
xi,0.3500000000000001,34,figure4_samples\xi_true_0.350000_rep_034.npy
xi,0.3500000000000001,35,figure4_samples\xi_true_0.350000_rep_035.npy
xi,0.3500000000000001,36,figure4_samples\xi_true_0.350000_rep_036.npy
xi,0.3500000000000001,37,figure4_samples\xi_true_0.350000_rep_037.npy
xi,0.3500000000000001,38,figure4_samples\xi_true_0.350000_rep_038.npy
xi,0.3500000000000001,39,figure4_samples\xi_true_0.350000_rep_039.npy
